"score","review","writer","datetime"
"10","진짜 존잼!! 부모님 두분다 만족하셨어요!! 너무 재밌고 꼭 보세요~~  ","tjsdud8530(came****)","2019.07.02 16:53"
"8","쿠키영상 안보고 가는사람 많더라 ㄹㅇ 하이라이트 ㅋㅋ  ","루트(ksk9****)","2019.07.02 16:52"
"10","피터 찌리릿 피터 찌리릿  ","qord****","2019.07.02 16:52"
"10","톰홀랜드=피터파커 그자체  ","민아(aces****)","2019.07.02 16:51"
"10","개꿀잼 스파이더맨 영원하라  ","로다친구(heoj****)","2019.07.02 16:50"
"10","사수가 되고나면 전 사수의 똥을 치워야지.  ","우주색연필(re-r****)","2019.07.02 16:50"
"10","농락당한 기분이다 ㅎㅎ 최고 !!한뼘 더 성장한 피터와 시작할 새로운 마블.  ","dlgo****","2019.07.02 16:49"
"10","홈커밍보다 액션신 확실이 좋아졌고 스토리도 참신 다만 예고편에서 보이던게 본편에선 짤려서 아쉽  ","wb53****","2019.07.02 16:49"
"10","본편<쿠키영상 = 꿀잼  ","vnpoancnpanre(melo****)","2019.07.02 16:49"
"10","....그래도 최고였다  ","두유(swee****)","2019.07.02 16:47"
"10","쿠키를 보고 암에 걸렸읍니다  ","rhks****","2019.07.02 16:47"
"8","엠제이랑 풋풋하니 귀엽다. 아이언맨, 스타크에게서 벗어나려나?  ","새미씨(hoya****)","2019.07.02 16:46"
"10","개재밌다  1편을뛰어넘는 유쾌하고 한편으론 충격적인영화  ","Super son(kwhd****)","2019.07.02 16:46"
"10","역대 스파이더맨 영화 시리즈 중 제일 재밌었다 ㅋㅋ.  ","csfi****","2019.07.02 16:45"
"9","관람객재밌게 봤습니다. 쿠키 영상 꼭 확인하세요ㅋㅋ  ","문을닫다(johy****)","2019.07.02 16:45"
"10","재미이이있드아아아앙  ","님(sk31****)","2019.07.02 16:44"
"8","배우들의 연기 액션 모두 좋았지만 빌런에 관한 개연성하고 스토리는 아쉬웠어요... 엔드겜을 너무 재밌게봐서 너무 기대한걸수도  ","비주(shsh****)","2019.07.02 16:44"
"8","진짜 영화관에서 예절은 지키면서 관람합시다.영화관은 핸드폰하는 곳도 아니고 떠드는 곳도 아닙니다.  ","tsally(twil****)","2019.07.02 16:44"
"7","왜 스파이더맨이 차기 아이언맨이 될수없다며 고통스러워해야되지? 스파이더맨의 정체성이 무색해진다.... MCU가 스파이더맨을 혼자서는 아무것도 못하는 어린애를 만들어버렸다.  ","사탕해(k200****)","2019.07.02 16:43"
"10","진짜 미쳤다 너무 재밌어....  ","오우진(wjoh****)","2019.07.02 16:42"
"10","스파이더맨 역대 최고!  ","보름달(ans7****)","2019.07.02 16:42"
"10","캡틴 마블 안본 사람들은 마지막 쿠키영상에서 남들보다 더 벙 찜 ㅋㅋㅋ  ","트레이스(ekrx****)","2019.07.02 16:41"
"10","관람객올 여름 최고의 오락영화  ","유진 신(gene****)","2019.07.02 16:40"
"10","처음부터 울뻔했다 인생 영화 금요일에 다시 보러간다  ","현(dbsw****)","2019.07.02 16:39"
"8","관람객너무 귀여움 찌리릿하는것도 너무 귀여움  ","333(chiz****)","2019.07.02 16:38"
"10","알고보니 닉 퓨리가 설계자였음...  ","Interpol(sunl****)","2019.07.02 16:38"
"10","파커의 이상한 나라 앨리스!  ","자전거나그네(youg****)","2019.07.02 16:36"
"8","나는 스파이더맨의 숙모를 사랑한다!  ","dd(ktgk****)","2019.07.02 16:36"
"10","마지막에 번역가 황석희  ","프로디지(gobl****)","2019.07.02 16:35"
"10","스파이더맨이 너무 멋있어요  ","핵탱탱볼(sksk****)","2019.07.02 16:34"
"10","굿 재밋엉굿굿굯굿굿 재잇어  ","심준(sky0****)","2019.07.02 16:33"
"10","피터찌리릿?피터찌리릿!  ","돼지코(cjzl****)","2019.07.02 16:32"
"10","왓더 ㅃ...!???  ","화이트하임(dlrk****)","2019.07.02 16:31"
"10","관람객영화 시작부터 쿠키까지 마블 팬과 특히 스파이더맨 팬들을 어떻게 감전시키는지 너무 잘 알고있는 것 같았다  ","FoxyBug(navc****)","2019.07.02 16:31"
"10","조나제임슨은 단 한사람 뿐이다.  ","기밀장부(tlfl****)","2019.07.02 16:31"
"10","Back in black 나올때 싸보렷다  ","앙기모(jerr****)","2019.07.02 16:30"
"10","관람객간맘에 가볍게본 마블영화... ㅎㅎ  ","hij0****","2019.07.02 16:25"
"10","재밌습니다.이걸로 MCU 의 3장이 끝나는 군요  ","lain(xpfm****)","2019.07.02 16:25"
"9","토니가 피터를 얼마나 사랑하는지 알 수 있었지만자막에 연가시인데 영가시라고 나온 부분이 좀 신경쓰이네요  ","녕(crky****)","2019.07.02 16:25"
"10","피터 너무 귀엽당 스파이더맨이랑 연애하고싶당  ","lhj8****","2019.07.02 16:23"
"10","쿠키 꼭 보셈 벌써 3편까지 어떻게 기다리냐  ","sss(kame****)","2019.07.02 16:23"
"10","내개인적인 마블삼대장이 인워 윈솔 라그나로크인데 라그나로크빼고 파프롬홈너어야될듯 역대스파중최고다  ","rpak****","2019.07.02 16:21"
"10","가자!! 피터 찌리릿~~  ","깔끔한남자(jinh****)","2019.07.02 16:20"
"10","마블은 믿고 보는거지^^  ","sih9****","2019.07.02 16:17"
"9","토니 스타크를 잃은 스파이더맨과 피터파커의 성장을 보여주는 영화라 생각합니다.내용 스포를 안하고 말하자면 후반 급전개가 마이너스로 다가온다로 말할수있네요  ","RyuuJi(ryuu****)","2019.07.02 16:16"
"10","토니가 파커에게 남기는 선물  ","SPONGEBOB(ytgo****)","2019.07.02 16:15"
"10","첫장면부터 울컥.. 반전에반전에 ..또반전!!  ","huyu****","2019.07.02 16:14"
"9","전작의 단점을 모두 고친 마블 솔로무비중 상위권 수준의 영화  ","Destray(ocro****)","2019.07.02 16:14"
"10","뭔가 진부한 소년 만화 전개라고 비꼬면서 보다가 뒤통수 제대로 얻어 맞았습니다. 적어도 이 영화 끝나고 다음 스파이더맨을 안보려는 사람들은 없을 겁니다!!!  ","00(gog2****)","2019.07.02 16:13"
"10","아빠와아들이생각난다  ","read****","2019.07.02 16:12"
"10","와 명작이다 ㅋㅋ진짜 언보면 후회각이다  ","임지우(jiwo****)","2019.07.02 16:12"
"10","이게 스파이더맨이지 ㅜㅜ전편까지 성장기를 그려서 제대로 보여주지못한 아크로바틱액션과 거미줄 웹스윙 ㅜㅜ진짜 만족스러웠어요 아쉬움이 없을순 없지만페이즈3 마무리 이정도면 충분합니다  ","별빛추억(gene****)","2019.07.02 16:12"
"10","최고다 최고다 최고다 최고다  ","최예진(adam****)","2019.07.02 16:11"
"10","저 안경 왜이리 멋있어 보이지?  ","테디윤(hunt****)","2019.07.02 16:10"
"8","마블은앞으로스파이디만들지마라..샘레이미>>>마블!!  ","90m1****","2019.07.02 16:09"
"10","아이언맨의 뒤를 이을 명작  ","HiMango(dong****)","2019.07.02 16:09"
"10","관람객울엇다 보고울엇다 너무재밋자  ","sang****","2019.07.02 16:09"
"9","토니 스타크가 원흉이야ㅋㅋ  ","개두팔(endj****)","2019.07.02 16:08"
"9","토니스타크 추모하는 영화였네요.잘봤습니다.  ","algi(oalg****)","2019.07.02 16:07"
"10","미쳤다 진짜 꿀잼임 또보고싶다  ","지윤(112h****)","2019.07.02 16:06"
"10","재밌다^^ 재밌어! 추천추천  ","인민루니(jm_h****)","2019.07.02 15:57"
"10","김토미의 빨개진 눈이 귀여웠던 영화  ","복숭아 맛있어(bona****)","2019.07.02 15:57"
"10","친절한 이웃 스파이더맨  ","늘보(gkxm****)","2019.07.02 15:56"
"10","영화보는내내 토니생각나서 넘슬펐다 ㅜㅜ  ","단비(dbst****)","2019.07.02 15:56"
"10","재미있었다... 톰홀랜드 얼굴이 다한 영화,,,  ","GRAY(jsh0****)","2019.07.02 15:56"
"10","미스테리오 빅픽쳐....  ","장재혁(jjhy****)","2019.07.02 15:54"
"10","사랑해요 피터 찌리릿!  ","면지(khji****)","2019.07.02 15:54"
"10","최고 ㅠㅠ 스파이더맨 센스 최고야 무조건 N차 관람입니다!!!  ","탱이(gktj****)","2019.07.02 15:54"
"8","이정도면 토니는 빌런 재조기 아님?  ","유로(shik****)","2019.07.02 15:53"
"10","와....진짜 너무 재밌었어요ㅜㅜㅜ  ","HYUN(wend****)","2019.07.02 15:52"
"8","4차 산업혁명의 어울리는 악당과 고전적인 사랑. 그리고 피터의 성장. 아이언맨 다음으로 좋아하는 히어로가 되었어요, 잘 봤습니다.  ","925(rhdn****)","2019.07.02 15:52"
"10","먀 !  재밌다 재밌다 재밌다  ","권나현(btsn****)","2019.07.02 15:52"
"10","진짜 꼭 보세요 !!! 완전 꿀잼  ","꽃(baek****)","2019.07.02 15:52"
"10","가자, 피터 찌리릿! 쿠키영상 충격적....  ","ghks****","2019.07.02 15:51"
"10","미스테리오 정치질 미쳤네 내가 저런 정치질 당했으면 다 엎었다  ","손예준(yjso****)","2019.07.02 15:49"
"10","피터 티클! ★★★??  ","Chorock(kyr4****)","2019.07.02 15:48"
"9","토니 스타크..당신 도대체...ㅠㅠ  ","duboo6064(gmlw****)","2019.07.02 15:48"
"9","토니스타크와 피터찌리릿과  통수의 통수와 충격의 쿠키영상2개...  ","Rising(fund****)","2019.07.02 15:47"
"10","그냥 너무 재밌었음  스파이더맨 시리즈중에 젤 재밌었음 뒷통수도 많이 맞음 ㅎ.. 쿠키영상 두번째꺼 기다리느라 목빠짐.ㅋㅋㅋㅋ  ","금동이(gold****)","2019.07.02 15:44"
"9","관람객우리가 아이언맨에 가지고 있는 애정을 스파이더맨, 더 나아가서는 mcu 차기작들에게 옮길 의도가 보이는 영화. 하지만 영화내에서  스파이더맨의 성장하는 과정은 그 의도를 기분나쁘지 않는 선에서 우리에게 즐거움을 준다  ","은(sk34****)","2019.07.02 15:44"
"10","엔드게임의 여운이 너무 강렬해서 재미는 반감됐지만 마블은 그래도 마블이다.  ","옛날냉커피(aren****)","2019.07.02 15:43"
"8","쿠키영상이 제일 재밌었다  ","이준형(jhcj****)","2019.07.02 15:42"
"10","재밌어요.ㅠㅠ 깜짝깜짝놀람 짱  ","초아(blue****)","2019.07.02 15:40"
"10","관람객역시마블 삼천만큼 사랑행  ","지은츄(quf0****)","2019.07.02 15:40"
"9","관람객재밌다 쿠키 2개는 꼭 보길  ","크리스(pani****)","2019.07.02 15:39"
"10","스파이더맨 사랑해요 3000  ","이다윤(ekdb****)","2019.07.02 15:39"
"10","미스테리오 어벤져스 엿으면 더 좋았었을텐데  ","박준서(qkrd****)","2019.07.02 15:38"
"10","이디스 가지고싶다..  ","이수완(dltn****)","2019.07.02 15:37"
"10","솔직히 이정도면 선방함..!!밝아보이는 분위기 속 찌통이 흘러넘치는 성장물...ㅠ..초반 약간 답답한부분도 있지만 열 여섯 살 애라고 생각하니 너무나 안쓰럽고 대견하고ㅠㅠ...전작에 비해 캐릭터, 액션, cg, 스토리 모두 발전해서 대만족!!  ","ㅎㄴ(ttim****)","2019.07.02 15:37"
"10","관람객마블은 실망시키지 않는다  ","wint****","2019.07.02 15:36"
"10","호호하하하호드드드드ㅇ  ","jor(jore****)","2019.07.02 15:33"
"10","또 여운을 주는 영화..  ","임자(akak****)","2019.07.02 15:32"
"10","역대급 스파이더맨! 역시 마블은 마블이다!  ","lore****","2019.07.02 15:31"
"10","정말 재밌어요  !!#~~  ","SamPark(love****)","2019.07.02 15:30"
"10","미친..ㄷㄷ 이 한마디 밖에 못함  ","홍현석(fred****)","2019.07.02 15:28"
"10","관람객Even Dead I am The Hero.  ","HaedHaed(rnjs****)","2019.07.02 15:28"
"9","아쉬움도 있지만 새로운 어벤져스시대로 가는 과도기같음  ","uabe****","2019.07.02 15:25"
"10","히어로가 아닌 그냥 고등학생으로 살고 싶다는 감정이 참 잘 드러나 있는듯함  ","노한결(kgtd****)","2019.07.02 15:25"
"10","피터 찌리릿~!!!!  ","oaoa****","2019.07.02 15:25"
"10","쿠키영상 2개다 꼭 보세요  ","Melting(ruby****)","2019.07.02 15:23"
"8","마블이 ... 마블했다!  ","tarantino12(quen****)","2019.07.02 15:22"
"10","찌리릿 액션씬에서 소름  ","윤동현(ydh0****)","2019.07.02 15:22"
"10","무조건 1천만 이상  잼난다  ","민(alst****)","2019.07.02 15:22"
"10","와씨 우리 애기거미.. 너는..!! 내가 아이언맨 처음 본 날 ‘도대체 내가 뭘 본거지..!!! 이 엄청난건 뭐지..!’ 하는 기분울 다시 느끼게 해줬다ㅠㅠ  ","스티치(succ****)","2019.07.02 15:20"
"10","내용과 연출이 재미의 상승곡선을 그리다 못해 뚫는 영화(쿠키영상 포함)  ","hazziyi(gkwj****)","2019.07.02 15:19"
"10","본격 스파이디 성장영화  ","swmy****","2019.07.02 15:19"
"10","관람객스파이더맨보다 토니의 이름이 더 불리웠던 영화  ","이주안(ljua****)","2019.07.02 15:17"
"10","재미지다! 또보러가야지!  ","Misha Collins(dorp****)","2019.07.02 15:16"
"10","그가 전화 할 거에요. 의 ""그""가 되었다.  ","요셉(keyd****)","2019.07.02 15:15"
"8","쿠키 영상 무조건 보세요!!  ","몽환(wkdd****)","2019.07.02 15:13"
"10","방금봤는데   또  보고싶다     ㅜㅜ  ","에어캐나다(kjh6****)","2019.07.02 15:11"
"10","토니형 보고싶어요..ㅜ 다시나와줘요  ","인생막살아요(akk1****)","2019.07.02 15:11"
"10","피터파커 대박 wtf 3000만큼 사랑해 ㅎ  ","SOULHOONI(indr****)","2019.07.02 15:10"
"10","찌릿함을 넘어 짜릿한 영화  ","hns1****","2019.07.02 15:09"
"10","피터 찌리릿이 한 건 했네  ","지니(snai****)","2019.07.02 15:06"
"10","마블 영화는 언제나 즐겁다  ","ROTO(dlsh****)","2019.07.02 15:04"
"9","존잼ㅠㅠ 톰 홀랜드 그동안 매력있는 스파이더맨이라고 생각 안했는데 이번 편에서 그 생각이 틀렸다는 걸 알았다  ","asdfl(thsw****)","2019.07.02 15:03"
"10","죽은토니가 산 타노스를 골탕 먹이는 영화  ","Tigers V11(tige****)","2019.07.02 15:02"
"10","그냥 최고다ㅠㅠ 토니스타크의 흔적들이 보이고 피터파커가 조금 더 성장하게 되는 영화인데 쿠키영상은 진짜 개 충격. 우리 피터 꽃길 언제 걷니...?  ","rladmswl(rlad****)","2019.07.02 15:01"
"10","레드재플린으로 이어지는 넥스트 아이언맨  ","아이리스(kaos****)","2019.07.02 15:01"
"10","반전매력 너무너무 재밌네요 ㅎ  ","jknd****","2019.07.02 15:00"
"10","보는내내 토니스타크가 피터를 얼마나 생각하고 사랑하는지 알게해준 영화.  ","사이세이(nwh0****)","2019.07.02 15:00"
"9","재밌었다 액션씬도 후반에 많이 나와서 볼만하고 그래도 홈커밍이 뭔가 보고나서 만족감은 더 컸던거 같다  ","킬리퀸(tekk****)","2019.07.02 14:59"
"10","그냥 정말 빠져들었어요 ㅠㅠ 오랜만에 영화다운 영화를 봤네요 ㅠㅠㅠ!!!  ","변수민(ro45****)","2019.07.02 14:57"
"10","토니스타크를 다시한번 생각 하게 해주는 영화  ","윤찬혁(yunc****)","2019.07.02 14:57"
"10","꿀잼 허니잼 존잼 딸기잼  ","CN(qkrg****)","2019.07.02 14:55"
"10","실패없는 마블 마블마블마물  ","별시착(appo****)","2019.07.02 14:54"
"10","잼있어요~ 쿠키2개 다 보셔요~  ","inst****","2019.07.02 14:51"
"10","관람객오~~ 완전 예상하지못한 반전이었네요 중간중간에 재미도 있고 정말 오랜만에 재밌게봤어요  ","알럽(sohu****)","2019.07.02 14:51"
"10","본편도 재밌지만 쿠키 영상 두개가 훨씬 더 재밌다. 설마 그 분과 그 분들이 나올 줄이야...  ","한빈(edod****)","2019.07.02 14:49"
"10","스토리 재밌었고 액션씬 엄청 화려함  ","웅늉(sgg4****)","2019.07.02 14:42"
"10","코믹스 원작에서 불운의 아이콘 스파이더맨을 보여주려는 마블의 큰그림  ","물방울(ho12****)","2019.07.02 14:38"
"10","아이언맨이 더 그리워지는 영화  ","SONIC(saki****)","2019.07.02 14:38"
"10","진짜 오랜만에 영화봤는 데 내가 갇혀있었던 이 삶에 산뜻한 바람을 불어넣어줬다. 사막에 강물이 들어간 것처럼, 이 영화는 모든 게 완벽한 영화였다.  ","dydy****","2019.07.02 14:38"
"10","꿀잼이요 쿠키 두개다 꼭보세요  ","콜드브루(leon****)","2019.07.02 14:37"
"10","스파이더맨 파 프롬 홈에 오신 것을 '환영' 합니다 :)  ","별명입력(gka5****)","2019.07.02 14:36"
"6","애들버전 청춘영화 착하면 이용당하고 배신에 통수 당한다는걸 교훈삼는 영화  ","애리앤(apla****)","2019.07.02 14:35"
"10","오리지널 스파이더맨 팬도 마블 스파이더맨 팬도 모두 만족시키는 영화!!! 역대 스파이더맨들의 매력만 모아놓은것 같은 톰 홀랜드도 칭찬해~!! 영화를 한줄로 얘기하자면 '거짓말이야~ 거짓말이야~ 거짓말이야~'  ","g981****","2019.07.02 14:35"
"10","관람객역대급 스케일에 재미도있고 반전도 있고 완벽해~~!!  ","박은지(glwl****)","2019.07.02 14:35"
"10","영화가 끝나는 순간 내몸도 찌리릿...  ","이정현(only****)","2019.07.02 14:35"
"10","스파이더맨 said what the fu..  ","최우진(wooj****)","2019.07.02 14:34"
"10","스파이더맨은 사랑입니다  ","hotboy(hong****)","2019.07.02 14:32"
"9","와...반전의 반전의 반전 쿠키2개는 꼭보고 나와야함.  ","HuBi(mmha****)","2019.07.02 14:31"
"9","홈커밍에서 못 보여준 액숀을 여따 다 쏟아넣음. 역대급의 역대급의 역대급 액션  ","wjdg****","2019.07.02 14:30"
"10","관람객재밌었어요! 토니스타크 멋있어ㅜㅜ  ","nada(miok****)","2019.07.02 14:28"
"10","스포당할까봐 퇴근하자마자 조조로 봤는데 좋은 선택이었다  ","JYL(wint****)","2019.07.02 14:28"
"10","다시 봐야겠음.. 닉퓨리가 크리 어쩌구 했는데 기억이 안나넹 ㅠ  ","eych****","2019.07.02 14:27"
"10","Goody good. I love it!  ","김상윤(daes****)","2019.07.02 14:26"
"8","토니의 빈자리ㅠㅠㅠㅠ 피터랑 함께 느낌ㅠㅠ...이디스  ","Bonnie(jsry****)","2019.07.02 14:20"
"10","포스터가 좀 그렇다.. 영화는 꿀잼  ","김정환(inth****)","2019.07.02 14:18"
"10","even dead i'm the hero  ","김혁진(suro****)","2019.07.02 14:18"
"10","피터 찌릿찌릿!!!!  ","스타매니아(simf****)","2019.07.02 14:14"
"10","마지막 눈감고 스파이더센서만으로 싸우는장면은 역대급  ","neo1****","2019.07.02 14:13"
"6","재밌네요 그렇다구요 ..  ","dndb****","2019.07.02 14:12"
"10","아이언맨은 로다주, 스파이더맨은 톰홀랜드.오늘부터 내 최애 캐릭터는 톰홀랜드의 스파이더맨.  ","perw****","2019.07.02 14:12"
"10","재밋습니다요~^^^  ","bece****","2019.07.02 14:12"
"10","보는내내 몰입하고 봤어요 진짜 재밌었음..  ","귤랭이(jiho****)","2019.07.02 14:12"
"10","롤러코스트 타는 기분. 내용도 좋고 눈이 즐거운 잘 짜여진 영화  ","여름날의 미풍(ssss****)","2019.07.02 14:11"
"8","묻지도 따지지도 말고 바로 이거거든  ","hws6****","2019.07.02 14:09"
